Name,Pic,Gender,Str min,Str max,Dex min,Dex max,Vit min,Vit Max,Spec Min,Spec Max,Insight Min,Insight Max,HP Min,Int Rank Min,Abilities,Moves,Generation,Types,Environment
"""Nidoran (M)""","""https://archives.bulbagarden.net/media/upload/thumb/8/8c/0032Nidoran.png/250px-0032Nidoran.png""","[""Male""]",2,4,2,4,1,3,1,3,1,3,3,0,"[""Poison Point""; ""Rivalry""]","[[""Peck""; 0];[""Leer""; 0];[""Focus Energy""; 1];[""Double Kick""; 1];[""Poison Sting""; 1];[""Fury Attack""; 2];[""Horn Attack""; 2];[""Helping Hand""; 2];[""Toxic Spikes""; 2];[""Poison Jab""; 2];[""Flatter""; 3];[""Captivate""; 3];[""Horn Drill""; 3];[""Lovely Kiss""; 4];[""Morning Sun""; 4];[""Confusion""; 4]]",1,"[""Poison""]","[""Plains""; ""Jungle""]"
"""Nidorino""","""https://archives.bulbagarden.net/media/upload/thumb/1/1e/0033Nidorino.png/250px-0033Nidorino.png""","[""Male""]",2,5,2,4,2,4,2,4,2,4,4,1,"[""Poison Point""; ""Rivalry""]","[[""Peck""; 0];[""Leer""; 0];[""Focus Energy""; 1];[""Double Kick""; 1];[""Poison Sting""; 1];[""Fury Attack""; 2];[""Horn Attack""; 2];[""Helping Hand""; 2];[""Toxic Spikes""; 2];[""Poison Jab""; 2];[""Flatter""; 3];[""Captivate""; 3];[""Horn Drill""; 3];[""Lovely Kiss""; 4];[""Morning Sun""; 4];[""Confusion""; 4]]",1,"[""Poison""]","[""Plains""; ""Jungle""]"
"""Nidoking""","""https://archives.bulbagarden.net/media/upload/thumb/2/21/0034Nidoking.png/250px-0034Nidoking.png""","[""Male""]",3,6,2,5,2,5,2,5,2,5,5,2,"[""Poison Point""; ""Rivalry""]","[[""Peck""; 0];[""Focus Energy""; 1];[""Double Kick""; 1];[""Poison Sting""; 1];[""Chip Away""; 2];[""Earth Power""; 2];[""Drill Run""; 3];[""Megahorn""; 3];[""Poison Tail""; 4];[""Thrash""; 3];[""Head Smash""; 3]]",1,"[""Poison""; ""Ground""]","[""Plains""; ""Jungle""]"
"""Clefairy""","""https://archives.bulbagarden.net/media/upload/thumb/b/b7/0035Clefairy.png/250px-0035Clefairy.png""","[""Male""; ""Female""]",2,4,1,3,2,4,2,4,2,4,4,1,"[""Cute Charm""; ""Magic Guard""]","[[""Growl""; 0];[""Pound""; 0];[""Sing""; 1];[""Disarming Voice""; 1];[""Double Slap""; 1];[""Encore""; 1];[""Defense Curl""; 1];[""Metronome""; 2];[""Bestow""; 2];[""Follow Me""; 2];[""Minimize""; 2];[""Wake-Up Slap""; 2];[""After You""; 2];[""Stored Power""; 2];[""Spotlight""; 2];[""Cosmic Power""; 2];[""Lucky Chant""; 2];[""Body Slam""; 3];[""Moonlight""; 3];[""Moonblast""; 3];[""Gravity""; 3];[""Meteor Mash""; 3];[""Healing Wish""; 3];[""Swift""; 4];[""Heal Bell""; 4];[""Heal Pulse""; 4]]",1,"[""Fairy""]","[""Cave""]"
"""Clefable""","""https://archives.bulbagarden.net/media/upload/thumb/a/a4/0036Clefable.png/250px-0036Clefable.png""","[""Male""; ""Female""]",2,5,2,4,2,5,3,6,2,5,5,1,"[""Cute Charm""; ""Magic Guard""]","[[""Spotlight""; 1];[""Sing""; 1];[""Moonblast""; 2];[""Minimize""; 2];[""Double Slap""; 2];[""Drain Punch""; 3];[""Metronome""; 3];[""Heal Pulse""; 4];[""Wish""; 4]]",1,"[""Fairy""]","[""Cave""]"
"""Vulpix""","""https://archives.bulbagarden.net/media/upload/thumb/0/06/0037Vulpix.png/250px-0037Vulpix.png""","[""Male""; ""Female""]",1,3,2,4,1,3,2,4,2,4,3,1,"[""Flash Fire""; ""Drought""]","[[""Ember""; 0];[""Tail Whip""; 0];[""Roar""; 1];[""Baby-Doll Eyes""; 1];[""Quick Attack""; 1];[""Fire Spin""; 2];[""Confuse Ray""; 2];[""Imprison""; 2];[""Feint Attack""; 2];[""Flame Burst""; 2];[""Will-o-Wisp""; 2];[""Hex""; 2];[""Payback""; 2];[""Extrasensory""; 2];[""Safeguard""; 3];[""Flamethrower""; 3];[""Captivate""; 3];[""Grudge""; 3];[""Fire Blast""; 3];[""Inferno""; 3];[""Pain Split""; 4]; [""Spite""; 4];[""Heat Wave""; 4]]",1,"[""Fire""]","[""City""; ""Mountain""; ""Snow""]"
"""Ninetales""","""https://archives.bulbagarden.net/media/upload/thumb/3/3e/0038Ninetales.png/250px-0038Ninetales.png""","[""Male""; ""Female""]",2,5,3,6,2,5,2,5,3,6,4,2,"[""Flash Fire""; ""Drought""]","[[""Imprison""; 2];[""Nasty Plot""; 2];[""Flame Thrower""; 2];[""Confuse Ray""; 2];[""Quick Attack""; 2];[""Safeguard""; 3];[""Hypnosis""; 3];[""Pain Split""; 4];[""Heat Wave""; 4]]",1,"[""Fire""]","[""City""; ""Mountain""; ""Snow""]"
"""Vulpix (Alola)""","""https://archives.bulbagarden.net/media/upload/thumb/6/6b/0037Vulpix-Alola.png/600px-0037Vulpix-Alola.png""","[""Male""; ""Female""]",1,3,2,4,1,3,2,4,2,4,3,1,"[""Snow Cloak""; ""Snow Warning""]","[[""Powder Snow""; 0];[""Tail Whip""; 0];[""Roar""; 1];[""Baby-Doll Eyes""; 1];[""Ice Shard""; 1];[""Confuse Ray""; 2];[""Icy Wind""; 2];[""Payback""; 2];[""Mist""; 2];[""Feint Attack""; 2];[""Imprison""; 2];[""Aurora Beam""; 2];[""Extrasensory""; 2];[""Hex""; 2];[""Ice Beam""; 3];[""Safeguard""; 3];[""Captivate""; 3];[""Grudge""; 3];[""Blizzard""; 3];[""Sheer Cold""; 3];[""Moonblast""; 4];[""Spite""; 4];[""Freeze Dry""; 4]]",7,"[""Ice""]","[""City""; ""Mountain""; ""Snow""]"
"""Ninetales (Alola)""","""https://archives.bulbagarden.net/media/upload/thumb/7/7f/0038Ninetales-Alola.png/600px-0038Ninetales-Alola.png""","[""Male""; ""Female""]",2,4,3,6,2,5,2,5,3,6,4,2,"[""Snow Cloak""; ""Snow Warning""]","[[""Dazzling Gleam""; 2];[""Imprison""; 2];[""Nasty Plot""; 2];[""Ice Beam""; 2];[""Ice Shard""; 2];[""Confuse Ray""; 2];[""Safeguard""; 3];[""Agility""; 3];[""Moonblast""; 4];[""Aurora Veil""; 4]]",7,"[""Ice""; ""Fairy""]","[""City""; ""Mountain""; ""Snow""]"
"""Jigglypuff""","""https://archives.bulbagarden.net/media/upload/thumb/3/3a/0039Jigglypuff.png/250px-0039Jigglypuff.png""","[""Male""; ""Female""]",2,4,1,3,1,3,2,4,1,3,4,1,"[""Cute Charm""; ""Competitive""]","[[""Sing""; 0];[""Pound""; 0];[""Defense Curl""; 1];[""Play Nice""; 1];[""Round""; 1];[""Disable""; 2];[""Rollout""; 2];[""Double Slap""; 2];[""Stockpile""; 2];[""Spit Up""; 2];[""Swallow""; 2];[""Disarming Voice""; 2];[""Body Slam""; 2];[""Gyro Ball""; 3];[""Wake-Up Slap""; 3];[""Rest""; 3];[""Hyper Voice""; 3];[""Mimic""; 3];[""Double-Edge""; 4];[""Fake Tears""; 4];[""Heal Pulse""; 4]]",1,"[""Normal""; ""Fairy""]","[""City""; ""Plains""; ""Jungle""; ""Cave""]"
"""Wigglytuff""","""https://archives.bulbagarden.net/media/upload/thumb/e/e2/0040Wigglytuff.png/250px-0040Wigglytuff.png""","[""Male""; ""Female""]",2,5,2,4,2,4,2,5,2,4,7,2,"[""Cute Charm""; ""Competitive""]","[[""Disable""; 2];[""Double Slap""; 2];[""Play Rough""; 2];[""Sing""; 2];[""Defense Curl""; 2];[""Double-Edge""; 3];[""Fake Tears""; 3];[""Scary Face""; 4];[""Heal Pulse""; 4]]",1,"[""Normal""; ""Fairy""]","[""City""; ""Plains""; ""Jungle""; ""Cave""]"
"""Zubat""","""https://archives.bulbagarden.net/media/upload/thumb/4/4c/0041Zubat.png/250px-0041Zubat.png""","[""Male""; ""Female""]",2,4,2,4,1,3,1,3,1,3,3,0,"[""Inner Focus""]","[[""Absorb""; 0];[""Supersonic""; 1];[""Astonish""; 1];[""Bite""; 2];[""Wing Attack""; 2];[""Confuse Ray""; 2];[""Air Cutter"";2];[""Swift""; 2];[""Poison Fang""; 2];[""Mean Look""; 2];[""Leech Life""; 2];[""Acrobatics""; 3];[""Haze""; 3];[""Venoshock""; 3];[""Air Slash""; 3];[""Quick Guard""; 3];[""Nasty Plot""; 4];[""Super Fang""; 4];[""Venom Drench""; 4]]",1,"[""Poison""; ""Flying""]","[""Cave""]"
"""Golbat""","""https://archives.bulbagarden.net/media/upload/thumb/7/76/0042Golbat.png/250px-0042Golbat.png""","[""Male""; ""Female""]",2,5,2,5,2,5,2,4,2,5,4,1,"[""Inner Focus""]","[[""Absorb""; 0];[""Supersonic""; 1];[""Astonish""; 1];[""Bite""; 2];[""Wing Attack""; 1];[""Confuse Ray""; 2];[""Screech""; 2];[""Air Cutter"";2];[""Swift""; 2];[""Poison Fang""; 2];[""Mean Look""; 2];[""Leech Life""; 2];[""Acrobatics""; 3];[""Haze""; 3];[""Venoshock""; 3];[""Air Slash""; 3];[""Quick Guard""; 3];[""Nasty Plot""; 4];[""Super Fang""; 4];[""Venom Drench""; 4]]",1,"[""Poison""; ""Flying""]","[""Cave""]"
"""Oddish""","""https://archives.bulbagarden.net/media/upload/thumb/1/16/0043Oddish.png/250px-0043Oddish.png""","[""Male""; ""Female""]",2,4,1,3,2,4,2,5,2,4,3,0,"[""Chlorophyll""]","[[""Growth""; 0];[""Absorb""; 0];[""Sweet Scent""; 1];[""Acid""; 1];[""Poison Powder""; 2];[""Stun Spore""; 2];[""Sleep Powder""; 2];[""Mega Drain""; 2];[""Lucky Chant""; 2];[""Natural Gift""; 2];[""Moonlight""; 2];[""Giga Drain""; 3];[""Petal Dance""; 3];[""Moonblast""; 3];[""Grassy Terrain""; 3];[""Charm""; 4];[""Gastro Acid""; 4];[""Endure""; 4]]",1,"[""Grass""; ""Poison""]","[""Forest""; ""Jungle""; ""Cave""]"
"""Gloom""","""https://archives.bulbagarden.net/media/upload/thumb/e/e0/0044Gloom.png/250px-0044Gloom.png""","[""Male""; ""Female""]",2,4,2,3,2,5,2,5,2,5,4,1,"[""Chlorophyll""]","[[""Growth""; 0];[""Absorb""; 0];[""Sweet Scent""; 1];[""Acid""; 1];[""Poison Powder""; 1];[""Stun Spore""; 2];[""Sleep Powder""; 2];[""Mega Drain""; 2];[""Lucky Chant""; 2];[""Natural Gift""; 2];[""Moonlight""; 2];[""Giga Drain""; 3];[""Petal Blizzard""; 3];[""Petal Dance""; 3];[""Grassy Terrain""; 3];[""Charm""; 4];[""Gastro Acid""; 4];[""Endure""; 4]]",1,"[""Grass""; ""Poison""]","[""Forest""; ""Jungle""; ""Cave""]"
"""Vileplume""","""https://archives.bulbagarden.net/media/upload/thumb/8/89/0045Vileplume.png/250px-0045Vileplume.png""","[""Male""; ""Female""]",2,5,2,4,2,5,3,6,2,5,5,2,"[""Chlorophyll""]","[[""Aromatherapy""; 1];[""Poison Powder""; 1];[""Stun Spore""; 2];[""Mega Drain""; 0];[""Petal Dance""; 2];[""Petal Blizzard""; 3];[""Solar Beam""; 3];[""Swords Dance""; 4];[""Seed Bomb""; 4];[""Drain Punch""; 4]]",1,"[""Grass""; ""Poison""]","[""Forest""; ""Jungle""; ""Cave""]"
"""Paras""","""https://archives.bulbagarden.net/media/upload/thumb/8/8a/0046Paras.png/250px-0046Paras.png""","[""Male""; ""Female""]",2,5,1,3,2,4,2,4,2,4,3,0,"[""Effect Spore""; ""Dry Skin""]","[[""Scratch""; 0];[""Stun Spore""; 0];[""Poison Powder""; 1];[""Absorb""; 1];[""Fury Cutter""; 1];[""Spore""; 2];[""Slash""; 2];[""Growth""; 2];[""Giga Drain""; 2];[""Aromatherapy""; 3];[""Rage Powder""; 3];[""X-Scissor""; 3];[""Wide Guard""; 4];[""Rototiller""; 4];[""Leech Seed""; 4]]",1,"[""Bug""; ""Grass""]","[""Forest""; ""Jungle""; ""Cave""]"
"""Parasect""","""https://archives.bulbagarden.net/media/upload/thumb/7/7b/0047Parasect.png/250px-0047Parasect.png""","[""Male""; ""Female""]",3,6,1,3,2,5,2,5,2,5,4,1,"[""Effect Spore""; ""Dry Skin""]","[[""Scratch""; 0];[""Stun Spore""; 0];[""Poison Powder""; 1];[""Absorb""; 1];[""Cross Poison""; 2];[""Fury Cutter""; 2];[""Spore""; 2];[""Slash""; 2];[""Growth""; 2];[""Giga Drain""; 2];[""Aromatherapy""; 3];[""Rage Powder""; 3];[""X-Scissor""; 3];[""Psybeam""; 4];[""Synthesis""; 4];[""Seed Bomb""; 4]]",1,"[""Bug""; ""Grass""]","[""Forest""; ""Jungle""; ""Cave""]"
"""Venonat""","""https://archives.bulbagarden.net/media/upload/thumb/2/2c/0048Venonat.png/250px-0048Venonat.png""","[""Male""; ""Female""]",2,4,1,3,2,4,2,4,2,4,3,1,"[""Compoundeyes""; ""Tinted Lens""]","[[""Tackle""; 0];[""Foresight""; 0];[""Disable""; 1];[""Supersonic""; 1];[""Confusion""; 2];[""Poison Powder""; 2];[""Leech Life""; 2];[""Stun Spore""; 2];[""Psybeam""; 2];[""Poison Fang""; 2];[""Signal Beam""; 3];[""Zen Headbutt""; 3];[""Sleep Powder""; 3];[""Psychic""; 3];[""Agility""; 4];[""Baton Pass""; 4];[""Giga Drain""; 4]]",1,"[""Bug""; ""Poison""]","[""Forest""; ""Jungle""]"
"""Venomoth""","""https://archives.bulbagarden.net/media/upload/thumb/0/0e/0049Venomoth.png/250px-0049Venomoth.png""","[""Male""; ""Female""]",2,4,2,4,2,5,2,5,2,5,4,2,"[""Shield Dust""; ""Tinted Lens""]","[[""Foresight""; 0];[""Disable""; 1];[""Supersonic""; 1];[""Confusion""; 1];[""Silver Wind""; 2];[""Quiver Dance""; 2];[""Poison Powder""; 2];[""Leech Life""; 2];[""Stun Spore""; 2];[""Psybeam""; 2];[""Poison Fang""; 2];[""Signal Beam""; 3];[""Zen Headbutt""; 3];[""Sleep Powder""; 3];[""Bug Buzz""; 3];[""Psychic""; 3];[""Morning Sun""; 4];[""Defog""; 4];[""Giga Drain""; 4]]",1,"[""Bug""; ""Poison""]","[""Forest""; ""Jungle""]"
"""Diglett""","""https://archives.bulbagarden.net/media/upload/thumb/a/a6/0050Diglett.png/250px-0050Diglett.png""","[""Male""; ""Female""]",2,4,3,6,1,3,1,3,1,3,3,0,"[""Sand Veil""; ""Arena Trap""","[[""Scratch""; 0];[""Sand Attack""; 0];[""Growl""; 1];[""Astonish""; 1];[""Mud Slap""; 1];[""Magnitude""; 2];[""Bulldoze""; 2];[""Sucker Punch""; 2];[""Mud Bomb""; 2];[""Earth Power""; 2];[""Dig""; 2];[""Slash""; 3];[""Earthquake""; 3];[""Fissure""; 3];[""Screech""; 4];[""Stealth Rock""; 4];[""Feint Attack""; 4]]",1,"[""Ground""]","[""Mountain""; ""Cave""; ""Desert""]"
"""Dugtrio""","""https://archives.bulbagarden.net/media/upload/thumb/8/88/0051Dugtrio.png/250px-0051Dugtrio.png""","[""Male""; ""Female""]",2,5,3,7,2,4,2,4,2,5,4,1,"[""Sand Veil""; ""Arena Trap""","[[""Sand Attack""; 0];[""Metal Claw""; 0];[""Growl""; 1];[""Astonish""; 1];[""Mud Slap""; 1];[""Magnitude""; 2];[""Bulldoze""; 2];[""Sucker Punch""; 2];[""Mud Bomb""; 2];[""Earth Power""; 2];[""Dig""; 2];[""Iron Head""; 3];[""Earth Quake; 3];[""Fissure""; 3];[""Feint Attack""; 4];[""Metal Sound""; 4];[""Thrash""; 4]]",1,"[""Ground""]","[""Mountain""; ""Cave""; ""Desert""]"
"""Diglett (Alola)""","""https://archives.bulbagarden.net/media/upload/6/61/0050Diglett-Alola.png""","[""Male""; ""Female""]",2,4,2,5,1,3,1,3,2,4,3,0,"[""Sand Veil""; ""Tangling Hair""]","[[""Sand Attack""; 0];[""Metal Claw""; 0];[""Growl""; 1];[""Astonish""; 1];[""Mud Slap""; 1];[""Magnitude""; 2];[""Bulldoze""; 2];[""Sucker Punch""; 2];[""Mud Bomb""; 2];[""Earth Power""; 2];[""Dig""; 2];[""Iron Head""; 3];[""Earth Quake; 3];[""Fissure""; 3];[""Feint Attack""; 4];[""Metal Sound""; 4];[""Thrash""; 4]]",7,"[""Ground""; ""Steel""]","[""Mountain""; ""Cave""; ""Desert""]"
"""Dugtrio (Alola)""","""https://archives.bulbagarden.net/media/upload/9/91/0051Dugtrio-Alola.png""","[""Male""; ""Female""]",3,6,3,6,2,4,2,4,2,5,4,1,"[""Sand Veil""; ""Tangling Hair""]","[[""Sand Attack""; 0];[""Metal Claw""; 0];[""Growl""; 1];[""Astonish""; 1];[""Mud Slap""; 1];[""Rototiller""; 2];[""Tri Attack""; 2];[""Magnitude""; 2];[""Bulldoze""; 2];[""Sucker Punch""; 3];[""Mud Bomb""; 2];[""Earth Power""; 2];[""Dig""; 2];[""Night Slash""; 3];[""Iron Head""; 3];[""Earth Quake; 3];[""Fissure""; 3];[""Ancient Power""; 4];[""Stone Edge""; 4];[""Thrash""; 4]]",7,"[""Ground""; ""Steel""]","[""Mountain""; ""Cave""; ""Desert""]"
"""Meowth""","""https://archives.bulbagarden.net/media/upload/thumb/d/d6/0052Meowth.png/250px-0052Meowth.png""","[""Male""; ""Female""]",2,4,2,5,1,3,1,3,1,3,3,1,"[""Pick Up""; ""Technician""]","[[""Scratch""; 0];[""Growl""; 0];[""Bite""; 1];[""Fake Out""; 1];[""Fury Swipes""; 1];[""Screech""; 2];[""Feint Attack""; 2];[""Taunt""; 2];[""Pay Day""; 2];[""Slash""; 2];[""Captivate""; 2];[""Assurance""; 3];[""Nasty Plot""; 3];[""Night Slash""; 3];[""Feint""; 3];[""Charm""; 4];[""Sing""; 4];[""Snatch""; 4]]",1,"[""Normal""]","[""Forest""; ""Plains""; ""City""]"
"""Meowth (Alola)""","""https://archives.bulbagarden.net/media/upload/thumb/3/32/0052Meowth-Alola.png/600px-0052Meowth-Alola.png""","[""Male""; ""Female""]",1,3,2,5,1,3,2,4,1,3,3,1,"[""Pick Up""; ""Technician""]","[[""Scratch""; 0];[""Growl""; 0];[""Bite""; 1];[""Fake Out""; 1];[""Fury Swipes""; 1];[""Screech""; 2];[""Feint Attack""; 2];[""Taunt""; 2];[""Pay Day""; 2];[""Slash""; 2];[""Dark Pulse""; 2];[""Captivate""; 2];[""Assurance""; 3];[""Nasty Plot""; 3];[""Night Slash""; 3];[""Feint""; 3];[""Charm""; 4];[""Spite""; 4];[""Flatter""; 4]]",7,"[""Dark""]","[""Forest""; ""Plains""; ""City""]"
"""Persian""","""https://archives.bulbagarden.net/media/upload/thumb/b/b0/0053Persian.png/250px-0053Persian.png""","[""Male""; ""Female""]",2,5,3,6,2,4,2,4,2,4,4,2,"[""Limber""; ""Technician""]","[[""Scratch""; 0];[""Growl""; 0];[""Bite""; 1];[""Fake Out""; 1];[""Fury Swipes""; 1];[""Screech""; 2];[""Feint Attack""; 2];[""Taunt""; 2];[""Swift""; 2][""Power Gem""; 2];[""Slash""; 2];[""Captivate""; 2];[""Assurance""; 3];[""Nasty Plot""; 3];[""Night Slash""; 3];[""Feint""; 3];[""Switcheroo""; 3];[""Hypnosis""; 4];[""Amnesia""; 4];[""Assist""; 4]]",1,"[""Normal""]","[""Forest""; ""Plains""; ""City""]"
"""Persian (Alola)""","""https://archives.bulbagarden.net/media/upload/thumb/8/8c/0053Persian-Alola.png/600px-0053Persian-Alola.png""","[""Male""; ""Female""]",2,4,3,6,2,4,2,5,2,4,4,2,"[""Fur Coat""; ""Technician""]","[[""Scratch""; 0];[""Growl""; 0];[""Bite""; 1];[""Fake Out""; 1];[""Fury Swipes""; 1];[""Screech""; 1];[""Swift""; 2];[""Switcheroo""; 2];[""Play Rough""; 2];[""Feint Attack""; 2];[""Taunt""; 2];[""Power Gem""; 2];[""Slash""; 2];[""Dark Pulse""; 2];[""Captivate""; 2];[""Assurance""; 3];[""Nasty Plot""; 3];[""Night Slash""; 3];[""Feint""; 3];[""Quash""; 3];[""Parting Shot""; 4];[""Snarl""; 4];[""Torment""; 4]]",7,"[""Dark""]","[""Forest""; ""Plains""; ""City""]"
"""Psyduck""","""https://archives.bulbagarden.net/media/upload/thumb/3/3f/0054Psyduck.png/250px-0054Psyduck.png""","[""Male""; ""Female""]",2,4,2,4,2,4,2,4,2,4,3,1,"[""Damp""; ""Cloud Nine""]","[[""Water Sport""; 0];[""Scratch""; 0];[""Tail Whip""; 1];[""Water Gun""; 1];[""Disable""; 1];[""Confusion""; 2];[""Water Pulse""; 2];[""Fury Swipes""; 2];[""Screech""; 2];[""Zen Headbutt""; 2];[""Aqua Tail""; 2];[""Soak""; 2];[""Amnesia""; 2];[""Psych Up""; 3];[""Hydro Pump""; 3];[""Wonder Room""; 3];[""Clear Smog""; 4];[""Confuse Ray""; 4];[""Future Sight""; 4]]",1,"[""Water""]","[""Freshwater""; ""Jungle""]"
"""Golduck""","""https://archives.bulbagarden.net/media/upload/thumb/e/ed/0055Golduck.png/250px-0055Golduck.png""","[""Male""; ""Female""]",2,5,2,5,2,5,3,6,2,5,4,2,"[""Damp""; ""Cloud Nine""]","[[""Water Sport""; 0];[""Scratch""; 0];[""Tail Whip""; 1];[""Water Gun""; 1];[""Disable""; 1];[""Confusion""; 2];[""Aqua Jet""; 2];[""Water Pulse""; 2];[""Fury Swipes""; 2];[""Screech""; 2];[""Zen Headbutt""; 2];[""Soak""; 2];[""Amnesia""; 2];[""Psych Up""; 3];[""Hydro Pump""; 3];[""Wonder Room""; 3];[""Me First""; 3];[""Confuse Ray""; 4];[""Future Sight""; 4];[""Tri Attack""; 4]]",1,"[""Water""]","[""Freshwater""; ""Jungle""]"
"""Mankey""","""https://archives.bulbagarden.net/media/upload/thumb/f/fa/0056Mankey.png/250px-0056Mankey.png""","[""Male""; ""Female""]",2,5,2,5,1,3,1,3,2,4,3,1,"[""Vital Spirit""; ""Anger Point""","[[""Covet""; 0];[""Scratch""; 0];[""Low Kick""; 1];[""Leer""; 1];[""Focus Energy""; 1];[""Fury Swipes""; 2];[""Pursuit""; 2];[""Karate Chop""; 2];[""Seismic Toss""; 2];[""Screech""; 2];[""Assurance""; 2];[""Swagger""; 2];[""Cross Chop""; 3];[""Thrash"" 3];[""Stomping Tantrum""; 3];[""Punishment""; 3];[""Outrage""; 3];[""Close Combat""; 3];[""Final Gambit""; 3];[""Meditate""; 4];[""Dual Chop""; 4];[""Beat Up""; 4]]",1,"[""Fighting""]","[""Mountain""; ""Jungle""]"
"""Primape""","""https://archives.bulbagarden.net/media/upload/thumb/2/2c/0057Primeape.png/250px-0057Primeape.png""","[""Male""; ""Female""]",3,6,3,6,2,4,2,4,2,5,4,2,"[""Vital Spirit""; ""Anger Point""","[[""Scratch""; 0];[""Fling""; 1];[""Leer""; 1];[""Focus Energy""; 1];[""Fury Swipes""; 2];[""Pursuit""; 2];[""Karate Chop""; 2];[""Seismic Toss""; 2];[""Screech""; 2];[""Assurance""; 2];[""Swagger""; 2];[""Rage""; 2];[""Cross Chop""; 3];[""Thrash"" 3];[""Stomping Tantrum""; 3];[""Punishment""; 3];[""Outrage""; 3];[""Close Combat""; 3];[""Final Gambit""; 3];[""Meditate""; 4];[""Night Slash""; 4];[""Overheat""; 4]]",1,"[""Fighting""]","[""Mountain""; ""Jungle""]"
"""Growlithe""","""https://archives.bulbagarden.net/media/upload/thumb/6/6a/0058Growlithe.png/250px-0058Growlithe.png""","[""Male""; ""Female""]",2,5,2,5,2,4,2,5,2,4,3,1,"[""Intimidate""; ""Flash Fire""]","[[""Roar""; 0];[""Bite""; 0];[""Ember""; 1];[""Leer""; 1];[""Odor Sleuth""; 1];[""Helping Hand""; 1];[""Flame Wheel""; 2];[""Reversal""; 2];[""Fire Fang""; 2];[""Take Down""; 2];[""Flame Burst""; 2];[""Agility""; 2];[""Retaliate""; 2];[""Flamethrower""; 2];[""Crunch""; 3];[""Heat Wave""; 3];[""Outrage""; 3];[""Flare Blitz""; 3];[""Howl""; 4];[""Close Combat""; 4];[""Charm""; 4]]",1,"[""Fire""]","[""Mountain""; ""City""; ""Desert""]"
"""Arcanine""","""https://archives.bulbagarden.net/media/upload/thumb/4/42/0059Arcanine.png/250px-0059Arcanine.png""","[""Male""; ""Female""]",3,6,3,6,2,5,3,6,2,5,4,2,"[""Intimidate""; ""Flash Fire""]","[[""Roar""; 0];[""Bite""; 0];[""Ember""; 1];[""Odor Sleuth""; 1];[""Thunder Fang""; 2];[""Burn Up""; 3];[""Fire Fang""; 2];[""Extreme Speed""; 3];[""Morning Sun""; 4];[""Dragon Pulse""; 4];[""Wild Charge""; 4]]",1,"[""Fire""]","[""Mountain""; ""City""; ""Desert""]"
"""Poliwag""","""https://archives.bulbagarden.net/media/upload/thumb/e/e4/0060Poliwag.png/250px-0060Poliwag.png""","[""Male""; ""Female""]",2,4,2,5,1,3,1,3,1,3,3,0,"[""Water Absorb""; ""Damp""]","[[""Water Sport""; 0];[""Water Gun""; 0];[""Hypnosis""; 1];[""Bubble""; 1];[""Double Slap""; 2];[""Rain Dance""; 2];[""Body Slam""; 2];[""Bubble Beam""; 2];[""Mud Shot""; 2];[""Belly Drum""; 3];[""Wake-Up Slap""; 3];[""Hydro Pump""; 3];[""Mud Bomb""; 3];[""Icy Wind""; 4];[""Mind Reader""; 4];[""Refresh""; 4]]",1,"[""Water""]","[""Freshwater""; ""Jungle""]"
"""Poliwhirl""","""https://archives.bulbagarden.net/media/upload/thumb/f/fd/0061Poliwhirl.png/250px-0061Poliwhirl.png""","[""Male""; ""Female""]",2,4,2,5,2,4,2,4,2,4,4,1,"[""Water Absorb""; ""Damp""]","[[""Water Sport""; 0];[""Water Gun""; 0];[""Hypnosis""; 1];[""Bubble""; 1];[""Double Slap""; 2];[""Rain Dance""; 2];[""Body Slam""; 2];[""Bubble Beam""; 2];[""Mud Shot""; 2];[""Belly Drum""; 3];[""Wake-Up Slap""; 3];[""Hydro Pump""; 3];[""Mud Bomb""; 3];[""Ice Punch""; 4];[""Mind Reader""; 4];[""Refresh""; 4]]",1,"[""Water""]","[""Freshwater""; ""Jungle""]"
"""Poliwrath""","""https://archives.bulbagarden.net/media/upload/thumb/8/80/0062Poliwrath.png/250px-0062Poliwrath.png""","[""Male""; ""Female""]",3,6,2,5,3,6,2,5,2,5,5,2,"[""Water Absorb""; ""Damp""]","[[""Hypnosis""; 1];[""Circle Throw""; 1];[""Double Slap""; 2];[""Submission""; 2];[""Bubble Beam""; 2];[""Dynamic Punch""; 3];;[""Ice Punch""; 4];[""Mind Reader""; 3];[""Seismic Toss""; 4];[""Counter""; 4]]",1,"[""Water""; ""Fighting""]","[""Freshwater""; ""Jungle""]"
"""Abra""","""https://archives.bulbagarden.net/media/upload/thumb/b/bd/0063Abra.png/250px-0063Abra.png""","[""Male""; ""Female""]",1,3,2,5,1,2,3,6,1,3,3,1,"[""Synchronize""; ""Inner Focus""]","[[""Teleport""; 0];[""Mimic""; 3];[""Signal Beam""; 3];[""Metronome""; 3]]",1,"[""Psychic""]","[""Plains""; ""City""]"
